"","corpus","version","mfw","features","ngrams","distances","media"
"88","disco","fusion",2000,"w",4,"dist.eder",27.7677501298191
"32","disco","fusion",2000,"w",4,"dist.delta",25.9015480049963
"64","disco","fusion",100,"w",4,"dist.eder",25.6503445468963
"96","disco","fusion",3000,"w",4,"dist.eder",25.248017627328
"104","disco","fusion",4000,"w",4,"dist.eder",24.2552524104248
"8","disco","fusion",100,"w",4,"dist.delta",24.2021318400629
"48","disco","fusion",4000,"w",4,"dist.delta",23.2721429273153
"112","disco","fusion",5000,"w",4,"dist.eder",23.2112963664688
"40","disco","fusion",3000,"w",4,"dist.delta",22.5064839375184
"120","disco","fusion",100,"w",4,"dist.minmax",19.5316197212749
"56","disco","fusion",5000,"w",4,"dist.delta",17.41194756712
