"","corpus","version","mfw","features","ngrams","distances","media"
"81","novelas-hispanoamericanas","fusion",500,"c",1,"dist.eder",75.5357142857143
"89","novelas-hispanoamericanas","fusion",1000,"c",1,"dist.eder",75.5357142857143
"97","novelas-hispanoamericanas","fusion",2000,"c",1,"dist.eder",75.5357142857143
"105","novelas-hispanoamericanas","fusion",3000,"c",1,"dist.eder",75.5357142857143
"113","novelas-hispanoamericanas","fusion",4000,"c",1,"dist.eder",75.5357142857143
"121","novelas-hispanoamericanas","fusion",5000,"c",1,"dist.eder",75.5357142857143
"129","novelas-hispanoamericanas","fusion",7000,"c",1,"dist.eder",75.5357142857143
"137","novelas-hispanoamericanas","fusion",10000,"c",1,"dist.eder",75.5357142857143
"181","novelas-hispanoamericanas","fusion",3000,"w",1,"dist.minmax",75.5357142857143
"217","novelas-hispanoamericanas","fusion",100,"c",1,"dist.wurzburg",75.5357142857143
"225","novelas-hispanoamericanas","fusion",500,"c",1,"dist.wurzburg",75.5357142857143
"226","novelas-hispanoamericanas","fusion",500,"c",2,"dist.wurzburg",75.5357142857143
"233","novelas-hispanoamericanas","fusion",1000,"c",1,"dist.wurzburg",75.5357142857143
"241","novelas-hispanoamericanas","fusion",2000,"c",1,"dist.wurzburg",75.5357142857143
"249","novelas-hispanoamericanas","fusion",3000,"c",1,"dist.wurzburg",75.5357142857143
"257","novelas-hispanoamericanas","fusion",4000,"c",1,"dist.wurzburg",75.5357142857143
"265","novelas-hispanoamericanas","fusion",5000,"c",1,"dist.wurzburg",75.5357142857143
"273","novelas-hispanoamericanas","fusion",7000,"c",1,"dist.wurzburg",75.5357142857143
"281","novelas-hispanoamericanas","fusion",10000,"c",1,"dist.wurzburg",75.5357142857143
"227","novelas-hispanoamericanas","fusion",500,"c",3,"dist.wurzburg",75.3571428571429
"235","novelas-hispanoamericanas","fusion",1000,"c",3,"dist.wurzburg",75.3571428571429
"146","novelas-hispanoamericanas","fusion",100,"c",2,"dist.minmax",75.1785714285714
"7","novelas-hispanoamericanas","fusion",100,"w",3,"dist.delta",74.6428571428571
"176","novelas-hispanoamericanas","fusion",2000,"w",4,"dist.minmax",74.6428571428571
"8","novelas-hispanoamericanas","fusion",100,"w",4,"dist.delta",74.4642857142857
"56","novelas-hispanoamericanas","fusion",5000,"w",4,"dist.delta",74.4642857142857
"64","novelas-hispanoamericanas","fusion",7000,"w",4,"dist.delta",74.4642857142857
"72","novelas-hispanoamericanas","fusion",10000,"w",4,"dist.delta",74.4642857142857
"120","novelas-hispanoamericanas","fusion",4000,"w",4,"dist.eder",74.4642857142857
"19","novelas-hispanoamericanas","fusion",1000,"c",3,"dist.delta",74.2857142857143
"45","novelas-hispanoamericanas","fusion",4000,"w",1,"dist.delta",74.2857142857143
"107","novelas-hispanoamericanas","fusion",3000,"c",3,"dist.eder",74.2857142857143
"112","novelas-hispanoamericanas","fusion",3000,"w",4,"dist.eder",74.2857142857143
"224","novelas-hispanoamericanas","fusion",100,"w",4,"dist.wurzburg",74.2857142857143
"16","novelas-hispanoamericanas","fusion",500,"w",4,"dist.delta",73.3928571428571
"191","novelas-hispanoamericanas","fusion",4000,"w",3,"dist.minmax",73.3928571428571
"199","novelas-hispanoamericanas","fusion",5000,"w",3,"dist.minmax",73.3928571428571
"207","novelas-hispanoamericanas","fusion",7000,"w",3,"dist.minmax",73.3928571428571
"215","novelas-hispanoamericanas","fusion",10000,"w",3,"dist.minmax",73.3928571428571
"24","novelas-hispanoamericanas","fusion",1000,"w",4,"dist.delta",73.2142857142857
"1","novelas-hispanoamericanas","fusion",100,"c",1,"dist.delta",73.0357142857143
"9","novelas-hispanoamericanas","fusion",500,"c",1,"dist.delta",73.0357142857143
"17","novelas-hispanoamericanas","fusion",1000,"c",1,"dist.delta",73.0357142857143
"25","novelas-hispanoamericanas","fusion",2000,"c",1,"dist.delta",73.0357142857143
"33","novelas-hispanoamericanas","fusion",3000,"c",1,"dist.delta",73.0357142857143
"41","novelas-hispanoamericanas","fusion",4000,"c",1,"dist.delta",73.0357142857143
"49","novelas-hispanoamericanas","fusion",5000,"c",1,"dist.delta",73.0357142857143
"57","novelas-hispanoamericanas","fusion",7000,"c",1,"dist.delta",73.0357142857143
"65","novelas-hispanoamericanas","fusion",10000,"c",1,"dist.delta",73.0357142857143
