"","corpus","version","mfw","features","ngrams","distances","media"
"164","novelas-espanolas","annotation",1000,"c",4,"dist.minmax",62.004662004662
"172","novelas-espanolas","annotation",2000,"c",4,"dist.minmax",62.004662004662
"180","novelas-espanolas","annotation",3000,"c",4,"dist.minmax",62.004662004662
"188","novelas-espanolas","annotation",4000,"c",4,"dist.minmax",62.004662004662
"196","novelas-espanolas","annotation",5000,"c",4,"dist.minmax",62.004662004662
"204","novelas-espanolas","annotation",7000,"c",4,"dist.minmax",62.004662004662
"212","novelas-espanolas","annotation",10000,"c",4,"dist.minmax",62.004662004662
"155","novelas-espanolas","annotation",500,"c",3,"dist.minmax",61.9289044289044
"163","novelas-espanolas","annotation",1000,"c",3,"dist.minmax",61.9289044289044
"171","novelas-espanolas","annotation",2000,"c",3,"dist.minmax",61.9289044289044
"179","novelas-espanolas","annotation",3000,"c",3,"dist.minmax",61.9289044289044
"187","novelas-espanolas","annotation",4000,"c",3,"dist.minmax",61.9289044289044
"195","novelas-espanolas","annotation",5000,"c",3,"dist.minmax",61.9289044289044
"203","novelas-espanolas","annotation",7000,"c",3,"dist.minmax",61.9289044289044
"211","novelas-espanolas","annotation",10000,"c",3,"dist.minmax",61.9289044289044
"1","novelas-espanolas","annotation",100,"c",1,"dist.delta",61.2995337995338
"9","novelas-espanolas","annotation",500,"c",1,"dist.delta",61.2995337995338
"17","novelas-espanolas","annotation",1000,"c",1,"dist.delta",61.2995337995338
"25","novelas-espanolas","annotation",2000,"c",1,"dist.delta",61.2995337995338
"33","novelas-espanolas","annotation",3000,"c",1,"dist.delta",61.2995337995338
"41","novelas-espanolas","annotation",4000,"c",1,"dist.delta",61.2995337995338
"49","novelas-espanolas","annotation",5000,"c",1,"dist.delta",61.2995337995338
"57","novelas-espanolas","annotation",7000,"c",1,"dist.delta",61.2995337995338
"65","novelas-espanolas","annotation",10000,"c",1,"dist.delta",61.2995337995338
"150","novelas-espanolas","annotation",100,"w",2,"dist.minmax",60.4428904428904
"147","novelas-espanolas","annotation",100,"c",3,"dist.minmax",59.5571095571096
"149","novelas-espanolas","annotation",100,"w",1,"dist.minmax",59.5571095571096
"157","novelas-espanolas","annotation",500,"w",1,"dist.minmax",59.5571095571096
"165","novelas-espanolas","annotation",1000,"w",1,"dist.minmax",59.5571095571096
"173","novelas-espanolas","annotation",2000,"w",1,"dist.minmax",59.5571095571096
"181","novelas-espanolas","annotation",3000,"w",1,"dist.minmax",59.5571095571096
"189","novelas-espanolas","annotation",4000,"w",1,"dist.minmax",59.5571095571096
"197","novelas-espanolas","annotation",5000,"w",1,"dist.minmax",59.5571095571096
"205","novelas-espanolas","annotation",7000,"w",1,"dist.minmax",59.5571095571096
"213","novelas-espanolas","annotation",10000,"w",1,"dist.minmax",59.5571095571096
"73","novelas-espanolas","annotation",100,"c",1,"dist.eder",58.7995337995338
"81","novelas-espanolas","annotation",500,"c",1,"dist.eder",58.7995337995338
"89","novelas-espanolas","annotation",1000,"c",1,"dist.eder",58.7995337995338
"97","novelas-espanolas","annotation",2000,"c",1,"dist.eder",58.7995337995338
"105","novelas-espanolas","annotation",3000,"c",1,"dist.eder",58.7995337995338
"113","novelas-espanolas","annotation",4000,"c",1,"dist.eder",58.7995337995338
"121","novelas-espanolas","annotation",5000,"c",1,"dist.eder",58.7995337995338
"129","novelas-espanolas","annotation",7000,"c",1,"dist.eder",58.7995337995338
"137","novelas-espanolas","annotation",10000,"c",1,"dist.eder",58.7995337995338
"217","novelas-espanolas","annotation",100,"c",1,"dist.wurzburg",58.5839160839161
"225","novelas-espanolas","annotation",500,"c",1,"dist.wurzburg",58.5839160839161
"233","novelas-espanolas","annotation",1000,"c",1,"dist.wurzburg",58.5839160839161
"241","novelas-espanolas","annotation",2000,"c",1,"dist.wurzburg",58.5839160839161
"249","novelas-espanolas","annotation",3000,"c",1,"dist.wurzburg",58.5839160839161
"257","novelas-espanolas","annotation",4000,"c",1,"dist.wurzburg",58.5839160839161
"265","novelas-espanolas","annotation",5000,"c",1,"dist.wurzburg",58.5839160839161
"273","novelas-espanolas","annotation",7000,"c",1,"dist.wurzburg",58.5839160839161
"281","novelas-espanolas","annotation",10000,"c",1,"dist.wurzburg",58.5839160839161
"148","novelas-espanolas","annotation",100,"c",4,"dist.minmax",57.9545454545455
"76","novelas-espanolas","annotation",100,"c",4,"dist.eder",54.6853146853147
"145","novelas-espanolas","annotation",100,"c",1,"dist.minmax",53.1585081585082
"153","novelas-espanolas","annotation",500,"c",1,"dist.minmax",53.1585081585082
"161","novelas-espanolas","annotation",1000,"c",1,"dist.minmax",53.1585081585082
"169","novelas-espanolas","annotation",2000,"c",1,"dist.minmax",53.1585081585082
"177","novelas-espanolas","annotation",3000,"c",1,"dist.minmax",53.1585081585082
"185","novelas-espanolas","annotation",4000,"c",1,"dist.minmax",53.1585081585082
"193","novelas-espanolas","annotation",5000,"c",1,"dist.minmax",53.1585081585082
"201","novelas-espanolas","annotation",7000,"c",1,"dist.minmax",53.1585081585082
"209","novelas-espanolas","annotation",10000,"c",1,"dist.minmax",53.1585081585082
