"","corpus","version","mfw","features","ngrams","distances","media"
"210","novelas-hispanoamericanas","only-tokens",10000,"c",2,"dist.minmax",78.5714285714286
"240","novelas-hispanoamericanas","only-tokens",1000,"w",4,"dist.wurzburg",78.5714285714286
"244","novelas-hispanoamericanas","only-tokens",2000,"c",4,"dist.wurzburg",78.5714285714286
"184","novelas-hispanoamericanas","only-tokens",3000,"w",4,"dist.minmax",78.3928571428571
"29","novelas-hispanoamericanas","only-tokens",2000,"w",1,"dist.delta",77.3214285714286
"109","novelas-hispanoamericanas","only-tokens",3000,"w",1,"dist.eder",77.3214285714286
"117","novelas-hispanoamericanas","only-tokens",4000,"w",1,"dist.eder",77.3214285714286
"220","novelas-hispanoamericanas","only-tokens",100,"c",4,"dist.wurzburg",77.3214285714286
"260","novelas-hispanoamericanas","only-tokens",4000,"c",4,"dist.wurzburg",77.3214285714286
"76","novelas-hispanoamericanas","only-tokens",100,"c",4,"dist.eder",77.1428571428571
"163","novelas-hispanoamericanas","only-tokens",1000,"c",3,"dist.minmax",76.0714285714286
"187","novelas-hispanoamericanas","only-tokens",4000,"c",3,"dist.minmax",76.0714285714286
"195","novelas-hispanoamericanas","only-tokens",5000,"c",3,"dist.minmax",76.0714285714286
"203","novelas-hispanoamericanas","only-tokens",7000,"c",3,"dist.minmax",76.0714285714286
"211","novelas-hispanoamericanas","only-tokens",10000,"c",3,"dist.minmax",76.0714285714286
"234","novelas-hispanoamericanas","only-tokens",1000,"c",2,"dist.wurzburg",76.0714285714286
"242","novelas-hispanoamericanas","only-tokens",2000,"c",2,"dist.wurzburg",76.0714285714286
"250","novelas-hispanoamericanas","only-tokens",3000,"c",2,"dist.wurzburg",76.0714285714286
"258","novelas-hispanoamericanas","only-tokens",4000,"c",2,"dist.wurzburg",76.0714285714286
"266","novelas-hispanoamericanas","only-tokens",5000,"c",2,"dist.wurzburg",76.0714285714286
"274","novelas-hispanoamericanas","only-tokens",7000,"c",2,"dist.wurzburg",76.0714285714286
"282","novelas-hispanoamericanas","only-tokens",10000,"c",2,"dist.wurzburg",76.0714285714286
"30","novelas-hispanoamericanas","only-tokens",2000,"w",2,"dist.delta",75.8928571428571
"38","novelas-hispanoamericanas","only-tokens",3000,"w",2,"dist.delta",75.8928571428571
"148","novelas-hispanoamericanas","only-tokens",100,"c",4,"dist.minmax",75.8928571428571
"231","novelas-hispanoamericanas","only-tokens",500,"w",3,"dist.wurzburg",75.8928571428571
"171","novelas-hispanoamericanas","only-tokens",2000,"c",3,"dist.minmax",74.8214285714286
"226","novelas-hispanoamericanas","only-tokens",500,"c",2,"dist.wurzburg",74.8214285714286
"236","novelas-hispanoamericanas","only-tokens",1000,"c",4,"dist.wurzburg",74.8214285714286
"256","novelas-hispanoamericanas","only-tokens",3000,"w",4,"dist.wurzburg",73.75
"2","novelas-hispanoamericanas","only-tokens",100,"c",2,"dist.delta",73.5714285714286
"27","novelas-hispanoamericanas","only-tokens",2000,"c",3,"dist.delta",73.5714285714286
"83","novelas-hispanoamericanas","only-tokens",500,"c",3,"dist.eder",73.5714285714286
"179","novelas-hispanoamericanas","only-tokens",3000,"c",3,"dist.minmax",73.5714285714286
"227","novelas-hispanoamericanas","only-tokens",500,"c",3,"dist.wurzburg",73.5714285714286
"232","novelas-hispanoamericanas","only-tokens",500,"w",4,"dist.wurzburg",73.5714285714286
"243","novelas-hispanoamericanas","only-tokens",2000,"c",3,"dist.wurzburg",73.5714285714286
"6","novelas-hispanoamericanas","only-tokens",100,"w",2,"dist.delta",73.3928571428571
"35","novelas-hispanoamericanas","only-tokens",3000,"c",3,"dist.delta",72.3214285714286
"43","novelas-hispanoamericanas","only-tokens",4000,"c",3,"dist.delta",72.3214285714286
"123","novelas-hispanoamericanas","only-tokens",5000,"c",3,"dist.eder",72.3214285714286
"131","novelas-hispanoamericanas","only-tokens",7000,"c",3,"dist.eder",72.3214285714286
"139","novelas-hispanoamericanas","only-tokens",10000,"c",3,"dist.eder",72.3214285714286
"235","novelas-hispanoamericanas","only-tokens",1000,"c",3,"dist.wurzburg",72.3214285714286
"37","novelas-hispanoamericanas","only-tokens",3000,"w",1,"dist.delta",72.1428571428571
"78","novelas-hispanoamericanas","only-tokens",100,"w",2,"dist.eder",72.1428571428571
"82","novelas-hispanoamericanas","only-tokens",500,"c",2,"dist.eder",71.0714285714286
"146","novelas-hispanoamericanas","only-tokens",100,"c",2,"dist.minmax",71.0714285714286
"199","novelas-hispanoamericanas","only-tokens",5000,"w",3,"dist.minmax",71.0714285714286
"207","novelas-hispanoamericanas","only-tokens",7000,"w",3,"dist.minmax",71.0714285714286
"215","novelas-hispanoamericanas","only-tokens",10000,"w",3,"dist.minmax",71.0714285714286
"125","novelas-hispanoamericanas","only-tokens",5000,"w",1,"dist.eder",70.8928571428571
"133","novelas-hispanoamericanas","only-tokens",7000,"w",1,"dist.eder",70.8928571428571
"141","novelas-hispanoamericanas","only-tokens",10000,"w",1,"dist.eder",70.8928571428571
"11","novelas-hispanoamericanas","only-tokens",500,"c",3,"dist.delta",69.8214285714286
"107","novelas-hispanoamericanas","only-tokens",3000,"c",3,"dist.eder",69.8214285714286
"115","novelas-hispanoamericanas","only-tokens",4000,"c",3,"dist.eder",69.8214285714286
"218","novelas-hispanoamericanas","only-tokens",100,"c",2,"dist.wurzburg",69.8214285714286
"191","novelas-hispanoamericanas","only-tokens",4000,"w",3,"dist.minmax",69.6428571428571
"74","novelas-hispanoamericanas","only-tokens",100,"c",2,"dist.eder",68.5714285714286
"91","novelas-hispanoamericanas","only-tokens",1000,"c",3,"dist.eder",68.5714285714286
"1","novelas-hispanoamericanas","only-tokens",100,"c",1,"dist.delta",68.3928571428571
"9","novelas-hispanoamericanas","only-tokens",500,"c",1,"dist.delta",68.3928571428571
"17","novelas-hispanoamericanas","only-tokens",1000,"c",1,"dist.delta",68.3928571428571
"25","novelas-hispanoamericanas","only-tokens",2000,"c",1,"dist.delta",68.3928571428571
"33","novelas-hispanoamericanas","only-tokens",3000,"c",1,"dist.delta",68.3928571428571
"41","novelas-hispanoamericanas","only-tokens",4000,"c",1,"dist.delta",68.3928571428571
"45","novelas-hispanoamericanas","only-tokens",4000,"w",1,"dist.delta",68.3928571428571
"49","novelas-hispanoamericanas","only-tokens",5000,"c",1,"dist.delta",68.3928571428571
"53","novelas-hispanoamericanas","only-tokens",5000,"w",1,"dist.delta",68.3928571428571
"57","novelas-hispanoamericanas","only-tokens",7000,"c",1,"dist.delta",68.3928571428571
"61","novelas-hispanoamericanas","only-tokens",7000,"w",1,"dist.delta",68.3928571428571
"65","novelas-hispanoamericanas","only-tokens",10000,"c",1,"dist.delta",68.3928571428571
"69","novelas-hispanoamericanas","only-tokens",10000,"w",1,"dist.delta",68.3928571428571
"217","novelas-hispanoamericanas","only-tokens",100,"c",1,"dist.wurzburg",68.3928571428571
"225","novelas-hispanoamericanas","only-tokens",500,"c",1,"dist.wurzburg",68.3928571428571
"233","novelas-hispanoamericanas","only-tokens",1000,"c",1,"dist.wurzburg",68.3928571428571
"241","novelas-hispanoamericanas","only-tokens",2000,"c",1,"dist.wurzburg",68.3928571428571
"249","novelas-hispanoamericanas","only-tokens",3000,"c",1,"dist.wurzburg",68.3928571428571
"257","novelas-hispanoamericanas","only-tokens",4000,"c",1,"dist.wurzburg",68.3928571428571
"265","novelas-hispanoamericanas","only-tokens",5000,"c",1,"dist.wurzburg",68.3928571428571
"273","novelas-hispanoamericanas","only-tokens",7000,"c",1,"dist.wurzburg",68.3928571428571
"281","novelas-hispanoamericanas","only-tokens",10000,"c",1,"dist.wurzburg",68.3928571428571
"168","novelas-hispanoamericanas","only-tokens",1000,"w",4,"dist.minmax",68.2142857142857
"224","novelas-hispanoamericanas","only-tokens",100,"w",4,"dist.wurzburg",67.5
"19","novelas-hispanoamericanas","only-tokens",1000,"c",3,"dist.delta",67.3214285714286
"90","novelas-hispanoamericanas","only-tokens",1000,"c",2,"dist.eder",67.3214285714286
"98","novelas-hispanoamericanas","only-tokens",2000,"c",2,"dist.eder",67.3214285714286
"99","novelas-hispanoamericanas","only-tokens",2000,"c",3,"dist.eder",67.3214285714286
"106","novelas-hispanoamericanas","only-tokens",3000,"c",2,"dist.eder",67.3214285714286
"114","novelas-hispanoamericanas","only-tokens",4000,"c",2,"dist.eder",67.3214285714286
"122","novelas-hispanoamericanas","only-tokens",5000,"c",2,"dist.eder",67.3214285714286
"130","novelas-hispanoamericanas","only-tokens",7000,"c",2,"dist.eder",67.3214285714286
"138","novelas-hispanoamericanas","only-tokens",10000,"c",2,"dist.eder",67.3214285714286
"51","novelas-hispanoamericanas","only-tokens",5000,"c",3,"dist.delta",67.1428571428571
"59","novelas-hispanoamericanas","only-tokens",7000,"c",3,"dist.delta",67.1428571428571
