"","corpus","version","mfw","features","ngrams","distances","media"
"185","Poesia-SdO","annotation",4000,"c",1,"dist.minmax",30.6666666666667
"193","Poesia-SdO","annotation",5000,"c",1,"dist.minmax",30.6666666666667
"201","Poesia-SdO","annotation",7000,"c",1,"dist.minmax",30.6666666666667
"209","Poesia-SdO","annotation",10000,"c",1,"dist.minmax",30.6666666666667
"96","Poesia-SdO","annotation",1000,"w",4,"dist.eder",30
"119","Poesia-SdO","annotation",4000,"w",3,"dist.eder",29.3333333333333
"168","Poesia-SdO","annotation",1000,"w",4,"dist.minmax",28.6666666666667
"176","Poesia-SdO","annotation",2000,"w",4,"dist.minmax",28
"56","Poesia-SdO","annotation",5000,"w",4,"dist.delta",27.3333333333333
"64","Poesia-SdO","annotation",7000,"w",4,"dist.delta",27.3333333333333
"72","Poesia-SdO","annotation",10000,"w",4,"dist.delta",27.3333333333333
"48","Poesia-SdO","annotation",4000,"w",4,"dist.delta",26
"184","Poesia-SdO","annotation",3000,"w",4,"dist.minmax",26
"128","Poesia-SdO","annotation",5000,"w",4,"dist.eder",25.3333333333333
"136","Poesia-SdO","annotation",7000,"w",4,"dist.eder",25.3333333333333
"144","Poesia-SdO","annotation",10000,"w",4,"dist.eder",25.3333333333333
"103","Poesia-SdO","annotation",2000,"w",3,"dist.eder",24.6666666666667
"192","Poesia-SdO","annotation",4000,"w",4,"dist.minmax",24.6666666666667
"200","Poesia-SdO","annotation",5000,"w",4,"dist.minmax",24.6666666666667
"208","Poesia-SdO","annotation",7000,"w",4,"dist.minmax",24.6666666666667
"216","Poesia-SdO","annotation",10000,"w",4,"dist.minmax",24.6666666666667
"111","Poesia-SdO","annotation",3000,"w",3,"dist.eder",24
"23","Poesia-SdO","annotation",1000,"w",3,"dist.delta",24
"31","Poesia-SdO","annotation",2000,"w",3,"dist.delta",23.3333333333333
"40","Poesia-SdO","annotation",3000,"w",4,"dist.delta",23.3333333333333
"120","Poesia-SdO","annotation",4000,"w",4,"dist.eder",22.6666666666667
"112","Poesia-SdO","annotation",3000,"w",4,"dist.eder",22
"104","Poesia-SdO","annotation",2000,"w",4,"dist.eder",21.3333333333333
"32","Poesia-SdO","annotation",2000,"w",4,"dist.delta",20.6666666666667
"24","Poesia-SdO","annotation",1000,"w",4,"dist.delta",20
